0,2022-01-01 0:00:00,0,0
1,2022-01-01 0:00:00,534.3245941,0
2,2022-01-01 0:00:00,0,0
3,2022-01-01 0:00:00,702.0932776,0
4,2022-01-01 0:00:00,751.3580804,0
5,2022-01-01 0:00:00,495.6305109,0
6,2022-01-01 0:00:00,-178.0233859,0
7,2022-01-01 0:00:00,125.9038287,0
8,2022-01-01 0:00:00,438.3235154,0
9,2022-01-01 0:00:00,619.2617385,0
10,2022-01-01 0:00:00,1608.390959,0
11,2022-01-01 0:00:00,1053.807179,0
12,2022-01-01 0:00:00,529.0058126,0
13,2022-01-01 0:00:00,466.6006837,0
14,2022-01-01 0:00:00,863.8714512,0
15,2022-01-01 0:00:00,930.3115855,0
16,2022-01-01 0:00:00,957.5304262,0
17,2022-01-01 0:00:00,1280.253375,0
18,2022-01-01 0:00:00,914.0006292,0
19,2022-01-01 0:00:00,1489.299943,0
20,2022-01-01 0:00:00,921.0897975,0
21,2022-01-01 0:00:00,1376.228195,0
22,2022-01-01 0:00:00,1674.329086,0
23,2022-01-01 0:00:00,1649.984205,0
24,2022-01-01 0:00:00,1973.985527,0
25,2022-01-01 0:00:00,1713.992521,0
26,2022-01-01 0:00:00,1995.530459,0
27,2022-01-01 0:00:00,2284.974547,0
28,2022-01-01 0:00:00,1675.408929,0
29,2022-01-01 0:00:00,1516.311683,0
30,2022-01-01 0:00:00,2090.334742,0
31,2022-01-01 0:00:00,2049.212925,0
32,2022-01-01 0:00:00,1998.349571,0
33,2022-01-01 0:00:00,2105.950382,0
34,2022-01-01 0:00:00,2089.11433,0
35,2022-01-01 0:00:00,2678.637455,0
36,2022-01-01 0:00:00,2905.458489,0
37,2022-01-01 0:00:00,2909.071653,0
38,2022-01-01 0:00:00,2431.52785,0
39,2022-01-01 0:00:00,3130.707087,0
40,2022-01-01 0:00:00,2615.84215,0
41,2022-01-01 0:00:00,3455.005038,0
42,2022-01-01 0:00:00,3061.462311,0
43,2022-01-01 0:00:00,2737.47701,0
44,2022-01-01 0:00:00,2654.736936,0
45,2022-01-01 0:00:00,2588.620533,0
46,2022-01-01 0:00:00,2688.005971,0
47,2022-01-01 0:00:00,2558.673694,0
48,2022-01-01 0:00:00,3655.153709,0
49,2022-01-01 0:00:00,3591.114668,0
50,2022-01-01 0:00:01,3246.630754,0
51,2022-01-01 0:00:01,3493.319982,0
52,2022-01-01 0:00:01,3306.610858,0
53,2022-01-01 0:00:01,4438.035828,0
54,2022-01-01 0:00:01,3262.115643,0
55,2022-01-01 0:00:01,3601.012561,0
56,2022-01-01 0:00:01,3773.51749,0
57,2022-01-01 0:00:01,3969.563688,0
58,2022-01-01 0:00:01,3723.544401,0
59,2022-01-01 0:00:01,2996.805763,0
60,2022-01-01 0:00:01,3416.964785,0
61,2022-01-01 0:00:01,4088.855593,0
62,2022-01-01 0:00:01,4001.233334,0
63,2022-01-01 0:00:01,3699.79591,0
64,2022-01-01 0:00:01,4066.271426,0
65,2022-01-01 0:00:01,3851.587937,0
66,2022-01-01 0:00:01,4305.552719,0
67,2022-01-01 0:00:01,3720.913214,0
68,2022-01-01 0:00:01,4453.387782,0
69,2022-01-01 0:00:01,4458.158387,0
70,2022-01-01 0:00:01,4437.394877,0
71,2022-01-01 0:00:01,9201.910845,1
72,2022-01-01 0:00:01,4606.944835,0
73,2022-01-01 0:00:01,4308.994104,0
74,2022-01-01 0:00:01,4557.681853,0
75,2022-01-01 0:00:01,4902.387834,0
76,2022-01-01 0:00:01,5114.535933,0
77,2022-01-01 0:00:01,4795.004838,0
78,2022-01-01 0:00:01,4739.970863,0
79,2022-01-01 0:00:01,4481.389372,0
80,2022-01-01 0:00:01,4324.664548,0
81,2022-01-01 0:00:01,4611.636248,0
82,2022-01-01 0:00:01,5435.52057,0
83,2022-01-01 0:00:01,5293.734082,0
84,2022-01-01 0:00:01,4957.191487,0
85,2022-01-01 0:00:01,4919.700075,0
86,2022-01-01 0:00:01,4962.095063,0
87,2022-01-01 0:00:01,5541.20123,0
88,2022-01-01 0:00:01,5095.35108,0
89,2022-01-01 0:00:01,5717.491137,0
90,2022-01-01 0:00:01,5523.310441,0
91,2022-01-01 0:00:01,5809.40119,0
92,2022-01-01 0:00:01,5018.544535,0
93,2022-01-01 0:00:01,5390.801955,0
94,2022-01-01 0:00:01,5087.819483,0
95,2022-01-01 0:00:01,5685.892013,0
96,2022-01-01 0:00:01,5539.085365,0
97,2022-01-01 0:00:01,5420.193592,0
98,2022-01-01 0:00:01,6116.139183,0
99,2022-01-01 0:00:01,5681.850494,0
100,2022-01-01 0:00:01,6006.94836,0
101,2022-01-01 0:00:01,5957.313439,0
102,2022-01-01 0:00:01,5395.126445,0
103,2022-01-01 0:00:01,5487.537324,0
104,2022-01-01 0:00:01,5770.630417,0
105,2022-01-01 0:00:01,5352.36789,0
106,2022-01-01 0:00:01,6032.449187,0
107,2022-01-01 0:00:01,5353.946562,0
108,2022-01-01 0:00:01,6489.924171,0
109,2022-01-01 0:00:01,5708.109663,0
110,2022-01-01 0:00:01,6566.088244,0
111,2022-01-01 0:00:01,5796.810643,0
112,2022-01-01 0:00:01,5610.411244,0
113,2022-01-01 0:00:01,6016.949811,0
114,2022-01-01 0:00:01,6043.734736,0
115,2022-01-01 0:00:01,5418.672851,0
116,2022-01-01 0:00:01,6485.432551,0
117,2022-01-01 0:00:01,5682.099581,0
118,2022-01-01 0:00:01,6260.84009,0
119,2022-01-01 0:00:01,6345.387463,0
120,2022-01-01 0:00:01,6232.973634,0
